"Ensembl_ID","patient1_healthy","patient2_healthy","patient3_healthy","patient4_healthy","patient5_healthy","patient6_healthy","patient7_healthy","patient8_healthy","patient9_healthy","patient10_healthy","patient1_diseased","patient2_diseased","patient3_diseased","patient4_diseased","patient5_diseased","patient6_diseased","patient7_diseased","patient8_diseased","patient9_diseased","patient10_diseased","HealthyMean","DiseasedMean","FoldChange","DifferentialExpression"
"ENST00000322122",0.02,0,0,0,0,0.02,0,0,0,0,0.03,0.05,0.3,0,0,0,0,0,0,0,0.01,0.04,7.42,0.03
"ENST00000322231",0,0,1.8,0,0,0,0,0,0,2.12,0,0,4.97,0,0,0,0,1.15,0,3.15,0.2,0.93,4.64,0.73
"ENST00000322487",0,0,0,0,0.03,0.17,0.03,0,0,0,0.75,0.13,0,0,0,0.19,0,0,0.11,0,0.03,0.12,4.62,0.09
"ENST00000322945",0,2.56,0,0,0,0,0,0.74,0,0,0,0,0,0,11.31,2.4,0,0.09,1.06,0,0.37,1.49,4.05,1.12
"ENST00000323594",0,0,0,0,0.29,0,0,0,0,0,0,0,1.18,0,0,0,0,0.48,0,0.25,0.03,0.19,5.98,0.16
"ENST00000323938",0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,8.14,0,0,0,0,0.04,0.81,20.13,0.77
"ENST00000324662",0,0,0.06,0,0,0,0,0,0,0,0.06,0,0.05,0.03,0.11,0.08,0,0,0,0,0.01,0.03,5.03,0.03
"ENST00000324883",0,0.17,0,0,0,0,0,0,0,0.07,0.13,0.37,0,0.26,0.39,0.17,0.2,0.06,0,0.12,0.02,0.17,8.9,0.15
"ENST00000325074",0.25,0,0,0,0.02,0,0,0,0,0,1.11,4.19,0,0,0,0,0,0,1.26,0.92,0.03,0.75,25.03,0.72
"ENST00000325411",0,0,0,0,0.03,0,0.04,0,0,0,0,0.07,0.17,0.11,0,0,0,0,0,0,0.01,0.04,4.98,0.03
"ENST00000326016",0.06,0.08,0,0,0,0.53,0,0,0,1.32,0.13,0.32,0.2,0.82,0,0,0.39,1.45,0,0,0.08,0.33,4.4,0.26
"ENST00000326183",0,0,0,0,0.1,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0.01,0.06,5.2,0.05
"ENST00000326571",0,0,0,0,0,0.05,0,0,0,0,0.18,0,0,0,0,0,0,0.05,0.05,0,0.01,0.03,5.17,0.02
"ENST00000326621",0,0,0,0,0,0.06,0,0,0.05,0,0.32,0,0,0,0.21,0,0,0,0,0,0.01,0.05,4.29,0.04
"ENST00000327087",0.03,0,0.01,0,0.01,0,0.01,0.01,0,0,0,0.19,0.01,0.09,0.01,0.01,0,0,0,0,0.01,0.03,4.44,0.03
"ENST00000327098",0,0,0.21,0,0,0,0,0,0,0,0.64,0.02,0.32,0,0,0,0,0,0.23,0,0.02,0.12,5.18,0.1
"ENST00000327564",0.32,0.16,0,0,0,0,0,0.26,0,0,0.66,0.47,0,0.32,0,0,1.14,0.71,0,0.29,0.08,0.36,4.37,0.28
"ENST00000327795",0,0,0,0,0.05,0,0,0,0,0,0.09,0,0,0.04,0.09,0,0,0,0.05,0,0.01,0.03,4.83,0.02
"ENST00000327928",0,0,0,0,0.05,0,0,0,0.04,0.04,0.32,0,0.08,0,0,0,0,0.04,0,0,0.01,0.04,4.61,0.03
"ENST00000328207",0,0,0,0,0.1,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0.16,0.09,0.01,0.05,4.46,0.04
"ENST00000328570",0,0,0.04,0,0,0,0,0,0.07,0,0.39,0,0.08,0.06,0,0,0,0,0,0,0.01,0.05,4.45,0.04
"ENST00000328654",0,0,0.05,0,0,0.05,0.02,0.01,0.01,0.01,0.02,0,0.03,0,2.71,0,2.4,2.86,2.82,0.05,0.02,1.09,63.92,1.07
"ENST00000328795",0,0,0,0,0,0.07,0,0,0,0,0.19,0,0,0.13,0,0,0,0,0.07,0.14,0.01,0.05,7.03,0.05
"ENST00000329620",0,0,0,0,0.03,0.03,0,0,0,0,0,0,0.02,0.02,0,0.07,0,0,0.14,0,0.01,0.03,4.04,0.02
"ENST00000330379",0,0,0,0,0.1,0,0,0,0,0,0.46,0,0.08,0,0,0,0,0,0.08,0,0.01,0.06,5.4,0.05
"ENST00000331128",0,0,0,0,0.61,0,0,0,0,0,0,0,0.34,2.36,0,0.34,0,0,0,0.58,0.07,0.36,5.3,0.29
"ENST00000331204",0,0,0,0,0,24.04,0,14,7.61,20.29,28.65,9.8,0,38.17,0,35.51,27.2,22.51,21.73,28.55,5.07,21.21,4.18,16.14
"ENST00000331393",0,0.01,0.15,0,0.24,0,0,0.16,0.02,0,0,0.28,0,0,1.5,0,0.53,1.08,0,0.14,0.06,0.35,5.55,0.29
"ENST00000331683",0,0,0,0,0,0,0.06,0,0,0.23,0,0,0.06,0,0,0,0,0.3,0,0,0.01,0.04,5.49,0.03
"ENST00000332043",0,0,0,0,0,0,0,0,0.08,0,0.25,0,0,0,0,0,0,0,0,0.18,0.01,0.04,4.67,0.03
"ENST00000332302",0,0,0,0,0,0.29,0,0,0,0,0,0,1.05,0,0,0,0,0,0.3,0,0.03,0.13,4.13,0.1
"ENST00000332427",0,0,0,0,0.08,0,0,0,0.27,0,0,0.28,0,0,0,0.4,0.37,0.41,0.6,0.65,0.04,0.27,6.86,0.23
"ENST00000332800",0,0,0,0,0.07,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.01,0.03,4.49,0.03
"ENST00000332821",0.05,0.05,0,0,0,0,0,0,0,0,0.05,0,0.14,0.14,0.05,0,0,0,0,0.09,0.01,0.05,4.37,0.04
"ENST00000333488",0.02,0.02,0,0,0,0,0.06,0,0,0,0.08,0,0.08,0.12,0.03,0.2,0.02,0,0,0,0.01,0.05,4.57,0.04
"ENST00000334134",0,0,0.09,0,0,0,0,0,0,0,0.29,0,0.07,0.07,0,0,0,0,0.08,0,0.01,0.05,5.33,0.04
"ENST00000334510",0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.17,0.26,0.52,0,0,0,0.01,0.12,9.14,0.1
"ENST00000335094",0,0,0,0,0,0,0,0.07,0,0,0.21,0,0.07,0,0,0,0,0.15,0,0,0.01,0.04,5.31,0.03
"ENST00000335166",0.17,0,0,0,0,0,0,0,0,0,0,0,0.11,0,1.12,0,0,0,0,0.17,0.02,0.14,7.33,0.12
"ENST00000335450",0,0,0,0,0,0,0,0,0.08,0,0.39,0,0.04,0,0.29,0.05,0,0.14,0,0,0.01,0.09,10.74,0.08
"ENST00000335479",0,0,0,0,1,0,0,0,0,0,4.74,0,0,0,0,0,0,0,0,0,0.11,0.47,4.25,0.36
"ENST00000335542",0,0,0,0,0.06,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.29,0,0.01,0.04,5.9,0.03
"ENST00000335552",0,0,0,0.04,0,0.04,0.04,0.08,0,0.04,0.19,0.04,0.04,0.45,0,0,0,0.08,0.04,0.08,0.02,0.09,4.21,0.07
"ENST00000336119",0,0,0.06,0,0,0,0,0,0,0.09,0.16,0,0,0,0,0,0.04,0.05,0,0.18,0.01,0.04,6.87,0.04
"ENST00000336411",0,0,0,0,0.13,0,0,0,0,0.03,0.32,0,0,0.09,0,0.16,0,0,0,0.03,0.01,0.06,4.23,0.05
"ENST00000336557",0,0,0,0,0,0,0,0.08,0,0,0.18,0,0.05,0,0,0,0.19,0.15,0.47,0,0.01,0.1,11.89,0.1
"ENST00000336687",0,0,0,0,0.72,0,0,0.35,0,0,0,0,0,0,0,0,2.76,1.12,0.97,1.36,0.12,0.62,5.25,0.5
"ENST00000337004",0,0.31,0.22,0.01,0.2,0.37,0.65,0.36,5.4,0.15,0.43,0.03,6.17,0.15,0.32,16.08,9.07,5.39,0.23,7.34,0.84,4.52,5.41,3.69
"ENST00000337706",0,0,0,0,0,0,0.11,0,0,0,0,0,0,0.28,0,0,0.37,0,0,0,0.01,0.07,5.1,0.05
"ENST00000338586",0,0,0,0,0.15,0,0,0,0,0,0,0.09,0,0,0.26,0,0.41,0.07,0,0.29,0.02,0.11,6.54,0.09
"ENST00000338783",0,0,1.5,0,0,0,0.62,0,0,1.47,0.29,0,0.74,0,2.6,4.23,0.8,1.82,1.11,2.85,0.24,1.44,6.11,1.21
"ENST00000338947",0,0,0,0,0,0.06,0.08,0,0,0,0,0,0.39,0.15,0,0.5,0,0,0.29,0,0.02,0.13,8.78,0.12
"ENST00000339089",0,0,0.14,0,0,0,0,0,0.12,0,0,0,0.58,0,0,0.5,0.2,0.32,0.27,0,0.03,0.19,6.36,0.16
"ENST00000339523",0,0,0,0,0,0.57,0,0,0,0,1.29,0,0,0,0,0,0,0.59,0.66,0,0.06,0.25,4.02,0.19
"ENST00000339613",0,0,0,0,0.19,0,0,0.04,0,0,0.04,0.55,0.34,0.44,0.3,0,0,0.38,0.24,0.09,0.03,0.24,9.21,0.21
"ENST00000339636",0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0.01,0.14,11.09,0.12
"ENST00000339737",0.44,0,0,0,0.37,0,0,0,0,2.34,0,0,0,2.89,0,0,1.87,0,0,0,0.09,0.48,5.28,0.39
"ENST00000339777",0,0.01,0.02,0,0.02,0,0,0,0,0,0.63,0,0.02,0,0.01,0,0,0.01,0,0.01,0.01,0.07,10.33,0.06
"ENST00000340027",0,0,0,0,0,0,0,0,0.06,0,0,0,0.24,0.06,0,0,0,0,0,0,0.01,0.03,4.4,0.02
"ENST00000340147",0,0,0,0,0,0,0,0.06,0,0.03,0.17,0,0,0,0,0,0,0,0.06,0.03,0.01,0.03,4.06,0.02
"ENST00000340214",0,0,0.09,0,0,0,0,0,0,0,0,1.14,1.76,2.43,1.41,4.21,0,0,0,0,0.01,1.09,109.38,1.08
"ENST00000340246",0,0,0,0,0.05,0,0,0,0,0,0.12,0.25,0,0.04,0,0,0,0,0,0,0.01,0.04,7.75,0.04
"ENST00000340313",0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.17,0,0,0.15,0,0,0.01,0.03,6.12,0.03
"ENST00000341650",0.05,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0.03,0,0,0,0.07,0.01,0.03,6.2,0.03
"ENST00000341685",0,0,0,0,0,0,0,0,0.1,0,0,0.1,1.73,0,0,0,0,0,0,0,0.01,0.18,17.25,0.17
"ENST00000341900",0,0.05,0,0,0,0,0,0,0,0,0.12,0,0,0.04,0,0.12,0,0,0,0,0.01,0.03,4.79,0.02
"ENST00000342291",0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0.01,0.05,4.24,0.03
"ENST00000342652",0,0,0,0,0,0,0.21,0,0,0,0.35,0,0.42,0,0.15,0,0.2,0,0.26,0,0.02,0.14,5.84,0.11
"ENST00000342945",0,0,0.11,0,0,0,0,0.52,0,0,0.36,0,0.41,0,0.86,0.46,0,0.79,0.34,0.22,0.07,0.34,4.89,0.27
"ENST00000343003",0,0,0,0,0.21,0,0,0,0,0,0,0.32,0,0.27,0,0,0.2,0,0,0.36,0.02,0.12,5.05,0.09
"ENST00000343344",0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.11,0.04,0.27,0,0,0,0.05,0.01,0.05,5.24,0.04
"ENST00000343524",0,0,0,0,0.17,0,0,0.18,0,0,0.12,0,0.57,0.6,0.11,0,0.31,0,0,0,0.04,0.17,4.35,0.13
"ENST00000343571",0,0,0,0,0,0,0.08,0,0,0.06,0,0,0.06,0.28,0.06,0,0.06,0.11,0.06,0.07,0.01,0.07,8.32,0.06
"ENST00000343849",0,0,0.05,0,0,0,0,0,0,0,0.04,0.04,0.11,0,0,0,0,0.09,0,0,0.01,0.03,5.55,0.02
"ENST00000343854",0,0,0,0,0,0,0,0,0.06,0,0.25,0,0,0,0,0,0,0,0,0.08,0.01,0.03,4.59,0.03
"ENST00000344188",0,0,0,0,0,0,0,0,0.22,0.96,0.19,0.16,0.19,0.14,0,0,0.16,0,0.41,0,0.02,0.12,5.12,0.1
"ENST00000344201",0,0,0,0,0.08,0,0,0,0,0,0,0,0.25,0,0,0,0.08,0,0.09,0,0.01,0.04,4.59,0.03
"ENST00000344233",0,0,0.2,0,0,0,0,0.23,0,1.56,0.22,0,0.87,0,1.22,0.89,0.23,0,0,0.63,0.05,0.41,8.39,0.36
"ENST00000344277",0,0,0,0,0,0.25,0,0,0,0,0,0.7,0.18,0,0,0,0,0,0.25,0,0.03,0.11,4.04,0.08
"ENST00000344363",0,0,0,0,0.09,0,0,0,0,0.07,0.3,0,0.07,0.15,0,0,0,0,0.08,0,0.01,0.06,5.89,0.05
"ENST00000344514",0.09,0,0,0,0,0,0,0,0,0,0.27,0,0.18,0,0,0,0,0,0.09,0,0.01,0.05,5.41,0.04
"ENST00000344663",0,0,1.31,0,0,0,0,0,0,3.75,0,2.45,0,2.45,0,1.31,0,0,0,0,0.15,0.62,4.27,0.48
"ENST00000344851",0,0,0,0,0,0.04,0,0.03,0,0,0,0,0,0.03,0.21,0.09,0.04,0,0,0.03,0.01,0.04,5.23,0.03
"ENST00000345514",0,0,0.1,0,0,0,0.02,0.08,0,0,0,0,0.33,0.22,0.09,0.07,0,0.11,0,0.16,0.02,0.1,4.49,0.08
"ENST00000345598",0,0,0.27,0,0,0,0.22,0,0,0,0.14,0,0.46,0.21,0.2,0.21,0.22,0.24,0.54,0,0.06,0.22,4.04,0.17
"ENST00000345988",0.11,1.67,0.54,1.43,3.69,0,0.88,0.24,0.25,0.38,0.91,14.71,15.44,24.8,5.93,0.5,0.7,1.56,0.98,0.49,0.98,6.6,6.74,5.62
"ENST00000347025",0.06,0.2,0.07,0,0.08,0,0,0,0,0,0.07,0.49,0.07,0,0.55,0,0,0.17,0.45,0.13,0.05,0.19,4.24,0.15
"ENST00000347609",0.1,0,0,0,0,0,0,0,0,0,0.35,0.28,0,0,0.14,0,0,0,0.14,0,0.01,0.09,7.82,0.08
"ENST00000347785",0,0,0.02,0,0,0,0.03,0,0.02,0.03,0.1,0.02,0.03,0.02,0,0.06,0.03,0,0.02,0.08,0.01,0.04,4.99,0.03
"ENST00000347967",0,0,0.11,0,0,0,0,0,0,0.16,0,0.25,0,0,0,0.1,0,0,0.18,0,0.01,0.05,4.5,0.04
"ENST00000348295",0,0,0,0,0.26,0,0,0,0,0,0,0,0,0.32,0,0,0.2,0.15,0,0.55,0.03,0.12,4.2,0.09
"ENST00000348438",0,0,0,0,0,0,0,0.06,0,0,0.29,0,0,0,0,0,0,0,0,0.11,0.01,0.04,5.69,0.03
"ENST00000348987",0,0,0,0,0.02,0.09,0,0,0.03,0,0,0,0.29,0.1,0.24,0.03,0.33,0.11,0,0,0.02,0.11,7.1,0.1
"ENST00000349552",0,0,0,0,0,0,0,0,0.05,0,0.14,0,0.09,0.05,0,0,0,0.09,0,0,0.01,0.04,7.32,0.03
"ENST00000349553",0.13,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0.3,0,0,0.75,0,0,0.01,0.1,7.48,0.09
"ENST00000349817",0,0,0,0,0,0,0,0.64,0,0,0.79,0,0.56,1.7,0,1.12,0,0.51,0,0,0.07,0.47,6.6,0.4
"ENST00000350243",0,0,0,0,0.05,0,0,0,0,0,0,0,0.04,0.1,0.08,0,0,0,0,0,0.01,0.02,4.21,0.02
"ENST00000351153",0,0,0,0,0.1,0,0,0,0,0,0,0,0.13,0.27,0.24,0.15,0,0,0,0,0.01,0.08,7.16,0.07
"ENST00000351691",0,0,0,0,0,0,0,0,0.11,0,0,0,0.27,0.56,0,0,0.14,0,0,0,0.01,0.1,8.13,0.09
"ENST00000351748",0,0,0.08,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0.54,0.01,0.09,10.42,0.08
"ENST00000352187",0,0,0,0,0,0.16,0,0,0,5.79,0,0,1.36,3.52,0,0,0.98,0,0,0,0.02,0.59,32.51,0.57
"ENST00000352832",0,0.07,0,0,0,0,0.11,0,0,0.43,0,0.35,0,0,0,0.25,0.07,0,0.26,0.31,0.02,0.12,6.11,0.1
"ENST00000352848",0,0,0,0,0,0,0.42,0,0,0,0.42,0.99,0.54,0.17,0,0,0.51,0.26,0,0,0.05,0.29,6.24,0.24
"ENST00000352940",0,0,0.14,0,0,0,0,0,0.17,0.45,0,0,0.38,0,0,0.35,0.75,0,0.14,0.35,0.03,0.2,5.88,0.16
"ENST00000353070",0,0,0,0,0,0,0,0,0.12,0,0,0,0.58,0,0,0.55,0,0.51,0,0,0.01,0.16,12.63,0.15
"ENST00000353275",0,0,0,0,0.15,0,0,0,0,0.25,0.4,0.27,0,0,0,0.17,0.08,0.4,0.17,0.47,0.02,0.2,11.91,0.18
"ENST00000353656",0,0.25,0,0,0.15,0,0.08,0,0,0.84,0.84,0.3,0,0,0.07,0.91,0.21,0.49,0.63,0,0.05,0.35,6.38,0.29
"ENST00000354353",0.08,0,0,0,0.12,0,0,0,0,0.21,0.87,0.37,0,0.22,0.07,0,1.33,0,0,1.16,0.02,0.4,17.71,0.38
"ENST00000354370",0.07,0,0,0,0,0,0.01,0,0,0.15,0.12,0,0.31,0.11,0,0,0,0,0.25,0,0.01,0.08,8.31,0.07
"ENST00000354456",0,0,0,0,0,0.33,0,0.37,0,0.31,0,0.21,0.81,0.28,0.67,0.61,0.62,0,0,0,0.08,0.32,4.12,0.24
"ENST00000354560",0.01,0,0,0,0,0,0.1,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.01,0.06,4.92,0.05
"ENST00000354654",0,0.31,0,0,0,0,0,0,0,0.12,0.31,0,0.15,0,0,0.34,0,0.62,0.14,0,0.03,0.16,4.5,0.12
"ENST00000354655",0,0,0,0,0,0,0,0.16,0,0,0,0,0.17,0,0,0,0.13,0,0,0.4,0.02,0.07,4.03,0.05
"ENST00000354783",0.13,0,0,0,0,0,0,0.14,0,0,0,0,0.29,0.84,0,0,0.37,0,0.18,0,0.03,0.17,5.58,0.14
"ENST00000354914",0,2.93,1.59,2.57,0.82,0,0.18,0.5,0.18,0,0.26,20.24,9.61,20.82,0.37,0,0,1.94,0.24,0,0.97,5.35,5.49,4.38
"ENST00000355349",0.03,0,0.02,0,0.04,0.01,0,0.03,0.01,0.05,0.16,0.12,0.4,0.01,0,0,0,0,0.04,0.06,0.02,0.08,4.88,0.06
"ENST00000355446",0,0.24,0.42,0,0,0,0,0.2,0,0.96,0.55,0.31,0.35,0.17,0.67,0.41,0.53,0,0,1.03,0.1,0.4,4.21,0.31
"ENST00000355648",0,0,0,0,0,0,0,0,0.14,0.03,0,0,0,0,0.63,0,0,0,0,0.41,0.02,0.1,6.48,0.09
"ENST00000355661",0,0,0,0,0,0,0,0.07,0,0,0.13,0,0.18,0,0,0,0,0.17,0.3,0.25,0.01,0.1,13.56,0.1
"ENST00000355704",0,0,0,0,0,0,0.26,0,0,0,0.27,0,0.53,0.22,0,0,0,0,0.42,0,0.03,0.14,4.94,0.11
"ENST00000355845",0.07,0,0,0,0,0.05,0,0,0.15,0.29,0.21,0,0.61,0.46,0.42,0,0,0.11,0,0,0.03,0.18,6.09,0.15
"ENST00000355854",0,0,0,0,0,0.25,0,0,0.52,1.81,0.35,1.96,0.53,0,0,1.35,0.24,0.3,0,0.86,0.08,0.56,6.59,0.47
"ENST00000356226",0,0,0,0,0.2,0,0,0,0.01,0,0,0,0,0.01,0,0,0.59,0.35,0,0.12,0.02,0.11,4.66,0.08
"ENST00000356751",0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.22,0,0.45,0.64,0,0.81,0,0.01,0.21,31.7,0.2
"ENST00000357123",0,0,0,0,1.6,0,0,0,0,3.45,4.34,3.36,2.16,0,6.3,1.44,0.98,0,0,0,0.18,1.86,10.44,1.68
"ENST00000357207",0,0,0,0,0,0,0,0,0.31,1.28,1.1,0.91,0,0,0,0,0,0,0,0,0.03,0.2,5.82,0.17
"ENST00000357275",0,0,0,0,0,0.39,0,0,0,0,0,0.86,0,0,0,0.66,0.58,0.34,1.86,0,0.04,0.43,9.82,0.39
"ENST00000357395",0,0,0.1,0,0,0,0,0,0,0,0.34,0,0,0.07,0.46,0.18,0,0,0,0,0.01,0.11,9.79,0.09
"ENST00000357568",0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.24,0,0,0,0,0,0.01,0.06,6.06,0.05
"ENST00000357806",0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0.17,0,0.01,0.06,6.75,0.05
"ENST00000358010",0.15,0,0,0,0,0,0,0,0.01,0.29,0.37,0.5,0,0,0.22,0,0,0.08,0,0,0.02,0.12,6.48,0.1
"ENST00000358129",0,0,0,0,0.06,0,0,0,0.03,0,0.09,0,0,0,0,0,0.04,0,0.41,0,0.01,0.05,5.46,0.04
"ENST00000358192",0,0,0.3,0,0.2,0,0,0,0,0,0,0.16,0.14,0,0,0,0,0.26,0.58,1.45,0.06,0.26,4.67,0.2
"ENST00000358328",0,0,0,0,0.06,0,0,0,0,0.04,0.17,0,0,0,0,0,0.03,0,0.18,0,0.01,0.04,5.63,0.03
"ENST00000358439",0,0,0,0.05,0,0,0.2,0.14,0,0.3,0.32,0,0.11,0.3,1.34,0.24,0,0.23,0,0.21,0.04,0.28,6.44,0.23
"ENST00000358556",0,0,0,0,0,0.04,0,0,0.33,2.32,0,0.06,0,0.87,0,0,0.61,0.07,0,0,0.04,0.16,4.02,0.12
"ENST00000358590",0,0,0,0,0.19,0,0,0,0,0.1,0,0.38,0.08,0.12,0.18,0.11,0,0.02,0,0,0.02,0.09,4.3,0.07
"ENST00000358907",0.26,0.29,0.23,0,0,0,0,0,0,1.28,0,1.29,0,0,0.23,0,0,0.92,0.78,0.66,0.09,0.39,4.47,0.3
"ENST00000359682",0.07,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0.08,0,0.08,0.01,0.05,6.79,0.04
"ENST00000359907",0,0,0,0,0.88,0.64,0,0,0,0.61,1.17,0,0.59,0.59,0,0,1.25,1.4,1.31,0.93,0.17,0.73,4.28,0.56
"ENST00000360089",0.05,0,0,0,0,0,0,0,0.03,0,0.15,0,0,0.14,0.03,0,0,0,0.06,0.03,0.01,0.04,4.47,0.03
"ENST00000360314",0,0.04,0,0.29,0,0,0,0.02,0,0.13,0,0,0,0,1.02,0,0,0.51,0,0.16,0.04,0.17,4.21,0.13
"ENST00000360325",0.11,0,0,0,0,0,0,0.08,0,0,0.6,0,0,0,0,0,0.13,0.18,0.29,0.15,0.02,0.13,6.41,0.11
"ENST00000360719",0,0,0,0,0,0,0.13,0.05,0,0,0,0,0.18,0.63,0.6,0.19,0,0,0,0.15,0.02,0.17,8.69,0.15
"ENST00000360759",0.07,0,0,0,0,0,0,0,0,0,0.07,0.38,0,0,0,0.08,0,0.15,0.08,0,0.01,0.08,9.37,0.07
"ENST00000361033",0,0,0,0.01,0.02,0.03,0.05,0,0.03,0,0.09,0.18,0.06,0.02,0.1,0,0.1,0.03,0.01,0.04,0.02,0.06,4.12,0.05
"ENST00000361128",0,0,0,0,0,0.06,0,0,0,0,0,0.11,0.3,0,0,0,0,0.11,0,0,0.01,0.05,7.75,0.05
"ENST00000361249",0,0,0.03,0,0,0.03,0,0.03,0,0,0.18,0,0.03,0.05,0,0,0,0,0.03,0.08,0.01,0.04,4.1,0.03
"ENST00000361284",0,0,0,0,0.1,0.08,0,0,0,0,0.32,0,0.24,0,0,0,0,0.08,0.24,0.09,0.02,0.1,4.83,0.08
"ENST00000361306",0,0.5,0.18,0,0.68,0,0,0,0,0,2.22,0.97,3.17,1.29,0.18,1.06,0.61,1.14,1.11,0.79,0.15,1.26,8.26,1.1
"ENST00000361317",0,0.09,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.42,0,0.01,0.11,10.17,0.1
"ENST00000361421",0.1,0.05,0.18,0.25,0.55,0.09,0.12,0.01,0.03,0.05,1.21,0.48,0.63,0.75,1.06,0.73,2.02,0.84,1.46,1.4,0.15,1.06,6.87,0.9
"ENST00000361676",0,0,0,0,0,0,0,0,0.66,0,0,0.6,0,0,0,0,0.52,3.01,0,1.22,0.07,0.53,7.31,0.46
"ENST00000361725",0.07,0,0,0,0,0.13,0.04,0.08,0,0,0,0,0,0.08,0.53,0,0.07,0.05,0.55,0.23,0.04,0.15,4.16,0.11
"ENST00000362002",0,0,0,0,0,0,0,0.05,0,0,0.25,0,0,0,0,0,0,0,0,0,0.01,0.03,4.97,0.02
"ENST00000362009",0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.33,1.07,0,0,0,0.1,0.04,0.15,4.13,0.11
"ENST00000362053",0,0,0,0,0.26,0,0,0,0,0,0,0,0.21,0,0,0,0,0.74,0,0.28,0.03,0.12,4.24,0.09
"ENST00000362153",0,0,0,0,2.39,0,0,1.25,0,0,6.93,0,5.57,0.99,0.91,0,0,0,0,1.83,0.4,1.62,4.02,1.22
"ENST00000362159",0,0,0,0,0,1.38,0,0,0,0,2.09,0,1.11,4.94,0,0,0,0,0,0,0.15,0.81,5.31,0.66
"ENST00000362390",0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,7.22,0,0,0,0,0,0.11,0.72,6.82,0.62
"ENST00000362400",0,0,0,0,0.13,0,0,0,0,0,0,0,0.24,0.5,0,0,0.12,0.14,0.07,0,0.01,0.11,7.25,0.09
"ENST00000362428",0,0,0,0,0.33,0,0,0,0,0,0.28,0,0,0,0.36,0,0.69,0.91,0,0.08,0.04,0.23,6.36,0.2
"ENST00000362464",0,0,0,0,0.13,0,0,0,0,0,0,0,0.24,0.5,0,0,0.12,0.14,0.07,0,0.01,0.11,7.25,0.09
"ENST00000362467",0,0,0,0,0.13,0,0,0,0,0,0,0,0.24,0.5,0,0,0.12,0.14,0.07,0,0.01,0.11,7.25,0.09
"ENST00000362479",0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,5.44,0,0,0.98,0,0.1,0.64,6.57,0.54
"ENST00000362482",0,0,0,0,0.13,0,0,0,0,0,0,0,0.24,0.5,0,0,0.12,0.14,0.07,0,0.01,0.11,7.25,0.09
"ENST00000362526",0,0,0,0,0.13,0,0,0,0,0,0,0,0.24,0.5,0,0,0.12,0.14,0.07,0,0.01,0.11,7.25,0.09
"ENST00000362861",0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,1.77,2.7,0.92,0,0,0,0.12,0.54,4.58,0.42
"ENST00000362899",0,1.63,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0,3.02,5.49,5.54,0,0.18,1.56,8.59,1.38
"ENST00000362916",1.21,0,0,0,0,0,0,0,0,0,5.23,0.84,0.87,0.83,0.79,0,0,0,0,0,0.13,0.86,6.38,0.72
"ENST00000363040",0,0,0,0,0.13,0,0,0,0,0,0,0,0.24,0.5,0,0,0.12,0.14,0.07,0,0.01,0.11,7.25,0.09
"ENST00000363091",0,0,1.23,0,0,0,0,0,0,0,0,0,0,2.45,0,1.15,0,0,4.57,0,0.14,0.82,5.98,0.68
"ENST00000363143",0,0,1.06,0,0,0,0,0,0,0,1.96,0,2.04,0,0,0,0,0,1.08,0,0.12,0.51,4.29,0.39
"ENST00000363359",0,0,0,0,0.33,0,0,0,0,0,0.28,0,0,0,0.36,0,0.69,0.91,0,0.08,0.04,0.23,6.36,0.2
"ENST00000363367",0,0,0,0,0,0.78,0,0,0,0,0,0,0.82,5.66,0,0,0,0,0,0,0.09,0.65,7.48,0.56
"ENST00000363431",0,0,0,0,0,0,0,0.99,0,0,0,0,0,4.39,0,0,0,0,0,0,0.11,0.44,4.01,0.33
"ENST00000363473",0,0,0,0,0.13,0,0,0,0,0,0,0,0.24,0.5,0,0,0.12,0.14,0.07,0,0.01,0.11,7.25,0.09
