"Ensembl_ID","patient1_healthy","patient2_healthy","patient3_healthy","patient4_healthy","patient5_healthy","patient6_healthy","patient7_healthy","patient8_healthy","patient9_healthy","patient10_healthy","patient1_diseased","patient2_diseased","patient3_diseased","patient4_diseased","patient5_diseased","patient6_diseased","patient7_diseased","patient8_diseased","patient9_diseased","patient10_diseased","HealthyMean","DiseasedMean","FoldChange","DifferentialExpression"
"ENST00000267853",0,0,0.39,0,1.21,0.05,0.64,0.87,0.22,0,0.14,0,0.5,0.39,0,0.09,0.1,0,0.08,0.38,0.38,0.17,0.45,-0.21
"ENST00000268122",0,0,0,0,0,0,0.35,0,0,0.2,0.1,0,0,0,0.05,0,0,0,0,0,0.04,0.02,0.39,-0.02
"ENST00000268164",0.06,0.03,0.02,0,0.02,0.03,0.11,0.04,0.06,0.18,0.02,0,0.05,0.03,0,0.03,0.01,0.01,0.01,0,0.04,0.02,0.38,-0.03
"ENST00000268296",2.54,1.18,2.2,3.88,0.12,1.73,4.16,0.85,1.62,1.82,1.99,0.04,0.7,1.45,0.14,0.37,1.01,0.32,0.66,0.94,2.03,0.76,0.38,-1.27
"ENST00000268459",0.03,0,0,0.02,0.02,0.02,0.12,0.01,0.18,0.01,0.04,0,0.01,0.01,0.03,0.01,0.03,0.02,0.01,0.02,0.04,0.02,0.43,-0.03
"ENST00000268758",0,3.24,8.14,0,7.79,0,0,0,0,0,0,0,0,0,0,0,0.18,0,1.24,7.6,2.13,0.9,0.42,-1.23
"ENST00000269217",0,0.22,0.54,0,0,0.25,0,0.11,0.04,0.11,0.07,0,0.3,0,0.22,0.02,0,0,0,0,0.13,0.06,0.47,-0.07
"ENST00000269361",27.31,1.88,1.04,9.87,3.96,0.52,2.46,0.46,2.18,16.55,3.25,2.24,0.33,0.42,2.75,10.73,1.48,0.49,0.32,0.84,5.52,2.29,0.41,-3.23
"ENST00000269518",1.62,0.48,0,0,0.77,0.4,0.7,0,0,2.25,0,0,0.07,0,0.32,0,0.31,0.05,0,0.96,0.44,0.17,0.39,-0.27
"ENST00000269834",0.07,0.13,0.05,0.05,0.03,0.13,0.07,0,0.02,0,0.12,0,0,0.05,0.03,0.05,0,0.02,0.02,0,0.06,0.03,0.49,-0.03
"ENST00000269881",0.21,0,0.06,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0.06,0,0.06,0,0.04,0.02,0.47,-0.02
"ENST00000270189",0.53,0.27,0.34,0.07,0.26,0.99,0,0,0.16,0,0,0,0.07,0.07,0.31,0.19,0.43,0.21,0,0,0.29,0.13,0.44,-0.17
"ENST00000270560",0,0,0,0,0,0.12,0,0.12,0,0,0.11,0,0,0,0,0,0,0,0,0,0.03,0.01,0.42,-0.02
"ENST00000271636",0,0.05,0.02,0,0.02,0,0.01,0.01,0,0,0.02,0,0.02,0,0,0,0,0.01,0,0.01,0.01,0.01,0.48,-0.01
"ENST00000271751",0.09,0.47,0.11,0,0.74,0,0.14,0.08,0.07,0.26,0.2,0.02,0.14,0,0.32,0.04,0,0.02,0.06,0.09,0.19,0.09,0.47,-0.1
"ENST00000271776",0.06,0,0.12,0,0.15,0.04,0.03,0.11,0,0,0.11,0,0,0.03,0,0,0,0,0.07,0.04,0.06,0.03,0.45,-0.03
"ENST00000271854",0.02,0,0.05,0,0.02,0,0,0.02,0,0,0,0,0,0.04,0,0,0,0,0,0,0.01,0,0.37,-0.01
"ENST00000272849",0.74,1.59,1.22,0.75,1.37,0.78,1.33,0,1.34,0.68,0.2,0,0.39,0.59,0,0.42,1.02,0.4,0,0.68,1.01,0.37,0.37,-0.64
"ENST00000272895",0.09,0.12,0.19,0.25,0.08,0,0.21,0.08,0,0.08,0.03,0,0.08,0.11,0.15,0,0.03,0,0.03,0.1,0.11,0.05,0.46,-0.06
"ENST00000273610",0.28,0.21,0.26,0.21,0.28,0,1.03,0.72,0.2,0.19,0.08,0.11,0.12,0.08,0,0.12,0.4,0.25,0.04,0.21,0.35,0.14,0.4,-0.21
"ENST00000273861",0,0.17,0,0,0,0.03,0.15,0.06,0,0.03,0,0,0,0.03,0,0.16,0,0,0,0,0.05,0.02,0.42,-0.03
"ENST00000274820",0,0,4.59,0,0,0,0.7,2.44,2.58,6.59,0,0,0,0.16,0,0.79,0.76,0,1.58,2.38,1.15,0.57,0.49,-0.58
"ENST00000275198",0,0,0.16,0,0.18,0,0,0.08,0.08,0,0,0,0.07,0,0,0,0,0.08,0,0.08,0.05,0.02,0.43,-0.03
"ENST00000275525",0,0.08,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0.01,0.37,-0.01
"ENST00000275575",0.34,3.08,0,1,0,0.4,0,0,0.38,0,0,0,0.12,0.17,0,1.27,0,0,0.83,0.15,0.58,0.25,0.44,-0.33
"ENST00000275635",0.73,0.25,0.09,0.5,0.06,0.27,0,0,0.66,0.45,0.62,0,0.14,0.11,0,0,0,0,0.25,0.27,0.28,0.14,0.49,-0.14
"ENST00000275729",0,0,0.2,0,0.09,0.32,0,0.54,0,0.81,0,0,0.16,0.16,0,0.11,0,0.05,0,0,0.13,0.05,0.38,-0.08
"ENST00000275763",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.01,0,0.38,-0.01
"ENST00000275857",0,0.05,0,0.27,0.03,0.04,0.02,0.03,0,0,0.05,0.03,0,0,0.02,0,0.03,0.03,0.03,0,0.05,0.02,0.38,-0.03
"ENST00000276925",11.26,55.12,19.69,29.96,17.83,29.64,13.26,21.99,20.36,12.12,4.45,16.72,9.49,12.88,15.29,9.33,6.92,5.69,6.45,7.3,24.35,9.45,0.39,-14.89
"ENST00000277309",0,0,0.07,0,0.08,0.07,0,0.26,0,0,0.13,0,0.06,0.06,0,0,0,0,0,0,0.05,0.03,0.47,-0.03
"ENST00000277459",0,0,0.34,0,0,0,0,0.18,0,0,0,0.23,0,0,0,0,0,0,0,0,0.06,0.02,0.4,-0.03
"ENST00000277551",0,0,0,0.04,0.06,0,0.03,0.05,0.02,0.02,0.03,0,0.02,0,0,0,0,0.01,0.03,0,0.02,0.01,0.46,-0.01
"ENST00000278317",0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0.08,0.04,0.44,-0.05
"ENST00000278742",1.2,0.38,0.41,1.51,0.13,1.33,1.81,0.38,0.6,0.7,0.71,0,0.05,0.8,0.1,0.64,0.23,0.12,0.13,0.39,0.86,0.32,0.37,-0.54
"ENST00000278927",0.19,0.56,0.09,0,0,1.04,0.4,0.97,0.57,0.14,0,0.51,0.1,0,0,0.37,0.06,0,0.4,0.19,0.42,0.16,0.39,-0.26
"ENST00000278949",0.52,0.51,1.05,0.59,0.46,0.59,2.06,0.94,0.75,0.21,0.43,0.31,0.34,0.48,0.31,0.44,0.39,0.58,0.12,0.46,0.83,0.38,0.46,-0.44
"ENST00000279441",2.46,0.3,0.27,0.62,0.12,3.88,6.81,2.58,7.51,2.26,2.25,0.1,0.11,0.09,0.42,2.22,3.48,1.83,1.36,1.63,2.73,1.35,0.49,-1.38
"ENST00000280684",0.1,0.19,0.07,0,0,0.02,0.34,0,0.2,0.05,0,0,0,0,0,0.05,0.23,0,0.02,0.16,0.1,0.05,0.45,-0.06
"ENST00000280758",0,0.01,0.03,0.11,0,0.04,0.24,0.01,0.28,0.12,0.03,0.08,0,0.01,0.03,0,0,0,0.05,0.15,0.08,0.03,0.43,-0.04
"ENST00000281268",0.09,0.09,0,0,0.05,0,0,0,0.11,0,0.02,0.05,0,0,0.02,0.02,0,0,0.04,0,0.04,0.02,0.41,-0.02
"ENST00000281437",0,0,0,0,0.04,0,0.21,0.03,0,0,0,0,0,0.03,0,0,0.06,0.03,0,0,0.03,0.01,0.41,-0.02
"ENST00000281830",0.96,0.93,0.43,3.36,0.59,0.78,0,1.44,1.19,0.72,0.73,0,0.15,0,0,1.57,0.89,0.29,0.15,0.42,1.08,0.42,0.39,-0.66
"ENST00000281834",0.71,0.56,0.81,0.61,0.62,1.28,1.21,0.62,0.58,0,0.29,0,0,0.87,0.39,0.8,0,0.28,0.14,0.59,0.78,0.34,0.43,-0.44
"ENST00000281924",0.06,0.18,0.2,0.03,0.03,0.03,0.29,0.19,0.19,0.24,0.16,0.03,0,0.03,0.22,0,0,0.03,0.06,0,0.13,0.05,0.4,-0.08
"ENST00000282050",2.15,5.01,9.98,9.12,6.89,4.12,1.05,6.93,0.96,0,1.91,2.1,0,4.64,0,2.27,1.07,0,3.6,6.14,5.13,2.17,0.42,-2.96
"ENST00000282096",0.3,0.27,0.22,0.16,0.17,0.38,0.51,0.05,0.45,0.08,0.1,0.09,0.11,0.31,0,0.11,0.06,0.12,0.05,0.08,0.28,0.1,0.37,-0.17
"ENST00000283269",0,0.38,0.2,0.24,0,0.6,0,0.53,0.67,0.39,0.2,0,0,0.11,0,0.94,0.17,0,0,0,0.29,0.14,0.48,-0.15
"ENST00000283558",0,0,0,1.73,0,1.34,0.27,0.54,0.98,0,0.53,0,0.26,0,0,0.68,0.22,0.62,0,0.12,0.54,0.24,0.45,-0.3
"ENST00000284116",0,0.68,0.34,0.98,1.21,0.67,1.01,0.48,0.34,0.19,0.37,0.4,0.52,0.46,0,0.41,0,0,0.38,0.33,0.63,0.29,0.45,-0.35
"ENST00000284617",0,1.06,0,0,0,0,0.29,0,0,0,0,0.32,0,0,0,0,0.36,0,0,0,0.15,0.07,0.45,-0.08
"ENST00000285082",0,0.81,0.31,0,1.41,0.43,0,0.22,1.67,0,0.2,0,0,0.21,0,0,0,0.37,0.93,0.49,0.54,0.22,0.41,-0.32
"ENST00000285393",1.75,1.12,1.93,4.03,0.65,1.23,5.63,1.35,2.24,1.62,2.08,0.39,1.14,1.73,0.78,1.24,0.84,0.35,0.96,1.31,2.21,1.08,0.49,-1.13
"ENST00000285947",0,1.5,1.05,0,2.49,0,1.05,0.58,0,0.58,1.17,0.51,0,0,0.88,0,0,0,0,0.85,0.74,0.34,0.46,-0.4
"ENST00000286301",3,1.51,1.47,1.88,0.07,2.74,3.25,1.39,2.59,2.45,1.72,0.22,0.23,0.38,0.14,1.83,0.92,0.44,1.04,1.25,1.99,0.82,0.41,-1.17
"ENST00000286424",0.76,4.93,0,0,12.44,2.18,1.95,0,2.07,0,1.76,0,0.65,0.59,0,0,0.98,0,4.2,5.03,2.7,1.32,0.49,-1.38
"ENST00000286574",0.05,0,0,0,0,0,0.03,0,0.03,0,0.03,0.03,0,0,0,0,0,0,0,0,0.01,0.01,0.47,-0.01
"ENST00000286639",0.18,0,0.15,0,0,0.52,0.19,0.2,0.25,0.32,0.22,0,0,0.26,0,0.13,0,0,0,0.11,0.17,0.07,0.43,-0.09
"ENST00000286758",0,0,0.07,0,0.15,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.03,0.01,0.44,-0.02
"ENST00000287020",4.4,6.42,3.95,6.48,5.66,11.35,2.8,10.09,12.35,2.88,0.82,2.61,1.52,1.25,6.08,2.66,2.74,5.75,5.02,3.48,7.05,3.19,0.45,-3.86
"ENST00000287546",1.47,0,0.29,0.68,0,0,0.53,0.7,0.14,0.47,0,0,0.14,0.81,0,0,0.83,0,0.21,0,0.42,0.2,0.47,-0.22
"ENST00000287590",0.64,0.27,0.26,0.77,0.18,0.31,0.59,0.25,0.29,0.23,0.46,0.05,0.1,0.17,0.19,0.05,0.3,0.12,0.18,0.08,0.39,0.17,0.43,-0.22
"ENST00000288616",0,0,0.14,0,0.05,0,0.13,0.13,0.15,0.17,0,0,0,0.15,0,0.09,0,0.04,0,0,0.07,0.03,0.42,-0.04
"ENST00000289135",0,0,0.06,0,0.11,0.54,0,0.36,0,0,0.11,0,0,0,0,0,0,0.34,0,0,0.12,0.04,0.37,-0.07
"ENST00000289352",12,9.12,11.13,18.49,12.82,5.17,44.54,9.88,8.59,16.71,4.19,5.51,5.18,3.65,10.58,3.27,5.18,7.33,3.06,7.44,14.64,5.54,0.38,-9.1
"ENST00000289707",1.75,0.69,1.01,2.59,0.37,1.19,1.67,0.66,0.75,0.76,1.07,0.65,0.45,0.25,0.15,0.52,0.7,0.18,0.25,0.5,1.19,0.47,0.4,-0.71
"ENST00000289877",0,0,0,0.33,0,0,0,0,0,0.12,0.15,0,0,0,0,0,0,0,0,0,0.04,0.01,0.4,-0.02
"ENST00000289902",49.93,25.35,20.9,31.57,2.89,27.8,49.05,18.98,28.65,39.61,20.77,6.11,6.25,9.03,4.59,15.83,11.36,5.19,12.99,15.2,28.35,10.73,0.38,-17.61
"ENST00000290271",8.15,1.52,6.44,3.65,3.16,3.96,6.85,5.15,6.59,10.27,3.1,0.84,1,0.96,4.02,1.92,2.34,2.45,1.86,3.27,5.05,2.17,0.43,-2.88
"ENST00000291478",0,0.01,0.01,0.11,0.06,0.01,0.05,0.04,0.11,0,0.01,0.05,0.05,0,0.01,0.03,0.01,0,0,0.03,0.04,0.02,0.45,-0.02
"ENST00000292199",0.91,1.81,0.37,0.69,1.31,1.24,2.12,1.74,2.68,0.77,0.28,0.37,1.57,0.95,0.17,0.94,1.27,0,1.13,0.3,1.43,0.7,0.49,-0.73
"ENST00000292432",1.34,0.86,1.16,2.14,0.04,1.8,2.14,0.48,1.06,0.55,2.04,0.08,0.21,0.75,0,0.89,0.73,0.14,0.23,0.63,1.23,0.57,0.47,-0.66
"ENST00000292896",0.18,0,0,0,0,0,0,0.19,0.09,0,0.1,0,0,0,0,0,0,0,0,0.11,0.05,0.02,0.4,-0.03
"ENST00000293208",1.27,0.55,2.54,1.26,1.74,0.48,1.66,1.33,0.65,0,1.09,0.53,0,0.71,0,0,0.19,1.64,0.65,1.14,1.27,0.6,0.47,-0.68
"ENST00000293373",0.54,0,0,1.11,0,0.47,1.11,0.44,0.37,0.13,0.18,0,0.09,0.35,0,0.6,0.34,0.1,0.09,0.32,0.45,0.21,0.46,-0.24
"ENST00000293829",0.2,0.77,1.55,1.92,0.3,0.96,0.61,0.98,0.94,0.94,0.59,0.56,0.17,0,0.63,0.41,0.52,0.37,0,0.23,0.92,0.35,0.38,-0.57
"ENST00000293874",0,1.19,0.69,0,0.37,0,0.27,0,0,0,0,0,0,0,0.39,0,0.22,0,0.07,0.49,0.28,0.12,0.42,-0.16
"ENST00000293922",0,0,0.08,0,0.04,0,0,0,0.11,0.18,0,0,0,0,0.04,0,0,0,0,0.06,0.03,0.01,0.37,-0.02
"ENST00000294312",0,0,0.02,0,0.07,0,0,0,0.02,0.02,0.02,0,0,0,0.04,0,0,0,0,0,0.01,0.01,0.49,-0.01
"ENST00000294638",0,0,0.3,0,0.15,0.23,0,0.21,0.07,0,0.14,0,0,0,0.03,0.22,0,0.1,0,0,0.11,0.05,0.45,-0.06
"ENST00000295201",0,0,0,0.4,0,0.07,0,0,0,0,0.22,0,0.01,0,0,0,0,0,0,0,0.05,0.02,0.45,-0.03
"ENST00000295591",0,0.09,0.15,0.21,0,0,0,0,0.12,0.14,0,0,0.01,0.05,0.07,0,0.06,0,0.08,0,0.06,0.03,0.42,-0.04
"ENST00000295755",0.13,0,0,0,0.19,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.04,0.01,0.38,-0.02
"ENST00000295777",0.26,0,0,0,0.28,0,0,1.3,0,0,0,0,0,0,0.25,0,0.29,0.2,0.21,0,0.2,0.09,0.46,-0.11
"ENST00000295834",0,0,0.27,0,0,0,0,0.11,0,0,0.21,0,0,0,0,0,0,0,0,0,0.04,0.02,0.49,-0.02
"ENST00000295910",0.06,0.03,0,0,0.03,0.1,0.15,0,0.03,0,0,0,0,0,0,0.1,0.1,0,0,0,0.04,0.02,0.45,-0.02
"ENST00000296029",0.8,1.47,1.87,2.61,0.52,1.77,0.97,1.06,6.21,5.53,2,0.34,0.5,0.66,0,0.34,0.69,0.73,1.58,0.46,1.92,0.73,0.38,-1.19
"ENST00000296315",4.08,3.09,5.21,2.36,1.24,2.63,4.03,3.4,2.58,3.41,1.34,0.35,2.1,1.25,2.31,1.16,1.43,1.7,1.36,2.73,3.18,1.57,0.49,-1.61
"ENST00000296414",0,0.12,0.05,0,0.06,0,0.16,0.13,0.15,0,0,0,0,0.24,0,0,0.07,0,0,0.03,0.08,0.03,0.44,-0.04
"ENST00000296477",0.25,0.04,0,0.86,0,0.1,0,0,0,0,0,0,0,0.23,0.09,0,0.21,0,0,0,0.14,0.05,0.38,-0.09
"ENST00000296506",1.26,5.92,4.6,3.67,3.09,3.68,1.04,3.69,1.79,2.2,0.92,2.4,2.37,1.38,1.6,2.72,0.56,1.43,0.85,1.55,3.19,1.58,0.49,-1.61
"ENST00000296585",7.42,6.16,4.72,8.59,4.05,6.73,20.59,10.24,9.83,6.53,5.11,2.25,2.02,2.18,3.52,3.02,4.25,7.77,3.24,3.85,8.7,3.72,0.43,-4.98
"ENST00000296589",0,0,0.16,0,0.18,0.2,0.4,0.1,0.17,0,0.17,0,0.11,0,0,0,0,0,0,0.22,0.13,0.05,0.37,-0.08
"ENST00000296591",11.72,6.75,16.32,15.56,6.04,20.55,7.58,5.62,10.49,11.59,3.92,5.45,2.21,3.96,2.33,13.86,1.81,1.21,1.3,12.73,11.18,4.88,0.44,-6.3
"ENST00000296677",3.44,3.43,0.44,3.79,0.75,1.84,1.56,4.48,1.48,1.43,2.62,1.4,0.1,1.07,0.51,0.67,0.42,1.39,0.66,0.39,2.36,0.92,0.39,-1.43
"ENST00000296799",0.44,1.61,1.94,1.47,1.21,1.75,1.07,0.61,0.77,0.61,0.68,0.97,0.69,0.41,1.4,0.69,0,0,0.08,0.43,1.21,0.54,0.44,-0.67
"ENST00000296812",1.42,0.76,2.04,1.58,0.39,0.11,0.69,0.3,0.51,0.09,0.52,0,0.27,0.1,0.98,0.23,0.45,0.62,0,0.45,0.87,0.36,0.42,-0.5
"ENST00000296861",11.86,12.46,9.2,13.06,4.2,7.48,13.2,7.63,6.07,5.76,7.45,2.19,3.22,2.82,5.86,3.2,6.09,5.85,2.65,2.62,9.46,4.19,0.44,-5.27
"ENST00000297142",0.03,0,0.06,0,0,0.03,0,0,0,0.06,0.03,0,0.03,0,0,0,0,0,0,0,0.01,0.01,0.45,-0.01
"ENST00000297450",1.37,1.39,2.87,0.91,1.57,2.34,1.31,0.9,2.42,1.91,2.15,0,0,1.37,0.87,0.54,0,1.26,0.43,0.85,1.68,0.75,0.45,-0.93
"ENST00000297905",0,0.26,0.27,0,0,0.15,0.28,0,0,0,0.08,0,0,0,0,0,0.25,0,0.08,0,0.11,0.04,0.39,-0.06
"ENST00000298231",0,0,0.03,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0.47,0
"ENST00000298283",0,0,0.11,0,0,0.11,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.02,0.01,0.41,-0.01
"ENST00000298352",0.02,0,0.06,0,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.03,0,0.01,0.01,0.43,-0.01
"ENST00000298628",0.26,0.04,0,0,0.04,0.13,0.13,0.15,0.04,0.15,0.15,0,0,0,0,0,0.14,0,0,0.04,0.09,0.03,0.38,-0.05
"ENST00000299004",0.87,0.7,0.91,0,0.67,0,1.9,0.46,0.61,0,0.92,0.17,0,0.32,0.65,0,0.16,0,0.16,0.2,0.68,0.26,0.38,-0.42
"ENST00000299185",0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.02,0,0,0,0,0.17,0.05,0.02,0.39,-0.03
"ENST00000299340",0,0,0,0,0.05,0.02,0,0.23,0.1,0,0,0.04,0,0,0.04,0.02,0,0,0.08,0.02,0.04,0.02,0.48,-0.02
"ENST00000299502",21.95,10.94,21.98,11.45,11.27,11.64,206.38,12.54,13.63,26.37,5.61,6.75,7.18,4.71,12.98,29.07,30.4,30.9,2.45,8.19,35.75,13.82,0.39,-21.93
"ENST00000299840",0,0.02,0,0,0,0,0,0.02,0,0.11,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0.46,0
"ENST00000300150",0.35,0,0.63,0,1.93,1.52,3.28,0,2.48,1.08,0.99,0,0.23,0,0,1.46,1.6,0,0.27,0,1.13,0.46,0.4,-0.68
"ENST00000300481",0,0.04,0.05,0,0,0,0.34,0,0.18,0,0.11,0,0,0,0,0.06,0,0.02,0,0.08,0.07,0.03,0.41,-0.04
"ENST00000301008",0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.01,0,0.44,0
"ENST00000301046",0,0,0,0,0.16,0.13,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.03,0.01,0.39,-0.02
"ENST00000301190",0,0,0,0.47,0,0,0.34,0,0,0,0,0,0.05,0.39,0,0,0,0,0,0,0.09,0.04,0.49,-0.05
"ENST00000301420",0.15,0,0,0,0,0,0.08,0,0.08,0,0,0.08,0,0.08,0,0,0,0,0,0,0.03,0.02,0.47,-0.02
"ENST00000301599",0.88,0.65,1.51,0.65,0.2,0.32,0.15,0.55,0.86,0.59,0.33,0.23,0.46,0.37,0.44,0.23,0.23,0.16,0.23,0.09,0.64,0.28,0.43,-0.36
"ENST00000301618",0,0,0,0,0,0,0.15,0,0,0.04,0,0,0,0,0,0,0,0,0,0.08,0.02,0.01,0.48,-0.01
"ENST00000301938",0.03,0.11,0.02,0,0,0.02,0.16,0.11,0.06,0.04,0,0,0,0.06,0.07,0,0,0.09,0,0,0.06,0.02,0.41,-0.03
"ENST00000301944",0,0,0.29,0.14,0.57,0.14,0.64,0.27,0.41,0.19,0.21,0.07,0.27,0.2,0.06,0.13,0,0,0.21,0,0.27,0.12,0.42,-0.16
"ENST00000302014",0,0.4,0,0,0.83,1.21,1.33,0.38,0,0,0,0,0.59,0.95,0,0,0.2,0,0,0,0.46,0.17,0.38,-0.29
"ENST00000302176",0,0,0,0,0,0.98,0,0,0,0,0,0.09,0,0,0,0,0,0.43,0,0,0.11,0.05,0.47,-0.06
"ENST00000302303",0,0,0.08,0.42,0,0.41,0.24,0.13,0.2,0.31,0,0,0,0.15,0,0,0.03,0.09,0.36,0.13,0.17,0.08,0.46,-0.09
"ENST00000302500",3.45,3.51,0.3,5.02,0,3.54,1.78,2.62,1.91,4.74,0,0,0.58,0.53,2.24,4.18,2.05,0.73,0,0,2.46,1.03,0.42,-1.43
"ENST00000302625",0.02,0,0.06,0,0.04,0,0.09,0,0.04,0,0.02,0,0,0,0,0,0,0.06,0.04,0,0.03,0.01,0.41,-0.02
"ENST00000302917",0.04,0,0,0,0.11,0,0.14,0,0,0,0.05,0,0,0.05,0,0,0,0,0.05,0,0.03,0.01,0.44,-0.02
"ENST00000302969",0.07,0,0,0,0,0.08,0,0,0,0.52,0.08,0,0,0,0,0,0,0,0,0,0.02,0.01,0.45,-0.01
"ENST00000303025",0.11,0,0,0.54,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0.17,0,0,0.07,0.04,0.49,-0.04
"ENST00000303088",0,0.66,2.76,0,2.24,0.68,1.52,0.93,0,0,0,0,0,0.3,0,0,1.25,0.71,0,1.51,0.98,0.38,0.39,-0.6
"ENST00000303219",4.97,3.19,1.11,4.5,0,4.16,0.26,1.69,0.76,0,0,1.44,1.15,1.91,1.5,0,0,4.31,0.07,0,2.29,1.04,0.45,-1.25
"ENST00000303758",0,0,0.22,0,0,0,0,0,0.17,0,0.17,0,0,0,0,0,0,0,0,0,0.04,0.02,0.4,-0.03
"ENST00000303759",0,3.23,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0,0,0.39,0.18,0.46,-0.21
"ENST00000303798",0.11,0.08,0.3,0,0.08,0.27,0.9,0.07,0.09,0.11,0,0,0.24,0.14,0.21,0,0.15,0.07,0,0.17,0.21,0.1,0.46,-0.11
"ENST00000303965",0.08,0.22,0.16,0.24,0.07,0.25,0.45,0.16,0.19,0.05,0.23,0.01,0.11,0.19,0.07,0.14,0.05,0.03,0.04,0.12,0.2,0.1,0.49,-0.1
"ENST00000304218",0.63,0,0.79,0.54,0.69,0,2.35,0.1,0,0.48,0.38,0.1,0,0.19,0,0.89,0.2,0,0.2,0.7,0.57,0.27,0.47,-0.3
"ENST00000304411",0.74,0.48,0.33,0.05,0.15,0.38,0.64,0.67,0.58,0.26,0.41,0.3,0.09,0.34,0.27,0.35,0.09,0.05,0.11,0.09,0.45,0.21,0.47,-0.24
"ENST00000304506",0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.01,0.01,0.42,-0.01
"ENST00000304625",0,0.4,0.14,0,0,0.52,0,0.13,0.24,0.12,0.37,0.19,0,0,0,0.13,0,0,0,0,0.16,0.07,0.43,-0.09
"ENST00000304677",5.32,1.72,3.41,3.15,0,3.17,3.46,1.19,2.19,4.84,2.28,0.15,0.14,1.59,0.07,1.09,0.6,0.38,0.67,2.68,2.62,0.97,0.37,-1.66
"ENST00000304778",0.25,0.18,0.17,0.69,0.15,0,0.44,0.29,0.17,0,0.37,0.21,0.1,0.47,0,0,0,0,0,0,0.26,0.12,0.44,-0.15
"ENST00000304813",0,0,0,0,0,0.07,0,0.09,0,0,0,0.02,0.04,0,0,0,0,0.02,0,0,0.02,0.01,0.49,-0.01
"ENST00000304880",0,0,0.79,0,0.69,0.08,0.15,0,0,0,0,0.16,0.23,0.08,0.08,0,0,0,0.08,0.18,0.19,0.08,0.42,-0.11
"ENST00000305456",0,0,0.08,0,0,0,0,0,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0.02,0.01,0.43,-0.01
"ENST00000305836",0.24,0.52,0,0.75,0,0.12,0,0,0,0,0,0.33,0.23,0.33,0,0,0,0,0,0,0.18,0.09,0.49,-0.09
"ENST00000305864",0.38,0,0,0,0,0.43,0.28,0,1.12,1.29,0.16,0,0,0,0,0.03,0,0.72,0,0,0.25,0.09,0.37,-0.16
"ENST00000305869",0,0.07,0,0,0.25,0,0,0.07,0,0,0.14,0,0,0.07,0,0,0,0,0,0,0.04,0.02,0.47,-0.02
"ENST00000306051",0.21,0.82,0.57,1.13,0.14,1.51,1.2,0.74,2.11,0.7,0.42,0.38,0.03,0.24,0.48,1,0.28,0.27,0.43,0.16,0.94,0.37,0.39,-0.57
"ENST00000306729",0,0,0,0,0.09,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0.2,0.1,0.06,0.03,0.49,-0.03
"ENST00000307116",0.86,5.94,53.82,17.94,48.26,16.34,8.33,6.02,19.31,25.81,9.27,0,9.98,8.62,2.82,12.71,2.86,7.02,6.87,29.44,19.65,8.96,0.46,-10.69
"ENST00000307194",0.12,0.01,0.05,0.31,0.12,0.15,0.26,0.27,0.03,0.01,0.08,0.08,0.03,0.05,0.03,0.07,0.18,0.03,0.05,0.04,0.15,0.06,0.43,-0.08
"ENST00000307271",0.16,0.14,0,0.11,0.01,0.26,0.13,0.16,0.14,0.1,0.13,0.05,0.03,0.01,0,0.04,0.08,0.03,0.12,0.08,0.12,0.06,0.46,-0.07
"ENST00000307322",0,0,0.07,0,0,0.22,0,0,0,0,0.07,0,0,0.07,0,0,0,0,0,0,0.03,0.01,0.42,-0.02
"ENST00000307333",11.84,6.25,1.79,14.98,1.25,1.64,2.18,1.48,0.32,14.08,0,5.37,3.64,1.84,5.57,3.37,0,0,1.01,0.17,4.64,2.1,0.45,-2.54
"ENST00000307360",0.25,0.57,0.47,0.99,0.24,0.18,1.17,0.68,0.33,0.21,0.15,0.35,0.31,0.3,0.33,0.28,0,0.11,0.09,0.17,0.54,0.21,0.39,-0.33
"ENST00000307403",0.09,0.04,0.06,0,0.03,0.28,0.11,0.06,0.06,0,0.11,0,0,0,0,0,0.13,0.1,0.03,0.03,0.08,0.04,0.48,-0.04
